transaction_id,customer_id,transaction_date,amount
8733,3823,2024-11-14,71.24
2441,1773,09 May 2024,399.9
1539,4547,29-12-2022,176.97
601,4792,"May 07, 2024",91.7
2396,2317,08/14/2022,133.53
9122,3263,01-04-2023,37.15
992,4347,"Oct 25, 2022",267.27
7773,4944,29-10-2024,381.66
3624,3211,19-05-2022,460.78
5765,48,03/27/2022,350.47
5995,2419,03/18/2024,407.15
544,2660,"Jan 19, 2024",155.86
6298,2992,24-07-2023,23.31
3133,3815,"Jun 23, 2023",264.13
4968,5026,09-03-2024,30.87
3392,5012,02/07/2022,220.36
1813,4473,02 Aug 2023,192.93
673,916,2024-09-25,363.78
10307,4184,02/08/2024,172.35
8846,4478,2023-03-11,288.13
7458,4578,"Sep 06, 2022",326.46
5907,4754,"Jun 20, 2023",294.86
1636,4193,07/04/2024,387.31
348,1351,23-02-2024,242.98
4022,3325,13-01-2023,283.02
9342,411,11/22/2024,369.01
538,4910,05/16/2022,346.33
306,3992,29 Apr 2022,78.53
9716,4442,13-03-2024,223.15
5113,4815,20 Nov 2023,142.24
2110,1331,17-04-2022,INVALID
1404,4029,27 Nov 2023,473.84
2238,2366,13-05-2022,161.65
4096,2647,26-12-2022,395.4
3725,3002,05-07-2022,140.54
1734,4133,05-08-2024,401.97
260,192,13-04-2024,158.06
5220,2635,15-05-2024,193.78
9183,2807,01/27/2023,431.36
7055,3512,08/28/2022,101.89
5597,3708,17 Jul 2023,203.62
7413,4086,16-09-2022,364.65
6085,94,"May 26, 2024",171.46
1529,999,05/17/2022,303.57
5887,1682,28-03-2022,290.59
2478,5005,08 Jan 2024,419.98
3906,501,29-03-2023,317.59
4113,458,2023-11-01,231.87
3037,2600,13-08-2024,43.93
5663,802,01 Jul 2022,297.12
5380,1364,2024-06-10,283.47
5463,4852,07 Apr 2022,192.34
5256,4929,2024-03-26,94.72
4702,4171,"Mar 03, 2024",104.84
6903,755,07-01-2025,173.96
4676,3271,02/29/2024,271.59
8657,5192,29-01-2023,438.38
3014,2658,2024-08-04,433.38
5743,715,2022-04-19,150.86
6843,19,22-04-2022,79.97
3071,714,04/11/2024,335.93
505,2474,27 Jun 2024,223.35
4042,3555,2024-01-25,442.21
4172,3627,01/09/2024,121.15
10030,4257,04/06/2023,97.19
118,1978,08/17/2023,358.87
8015,4865,2023-01-30,65.67
3095,1403,"Sep 18, 2024",478.12
6604,4442,23-03-2023,317.57
2305,1014,11 Oct 2024,99.48
5174,13,04-04-2022,440.54
4988,4590,2024-05-31,277.96
243,3260,2023-05-07,397.76
5205,2002,2022-03-23,477.02
3281,647,13 Apr 2024,183.08
1261,3195,13-10-2023,415.02
3513,3703,"Sep 05, 2024",219.81
7105,2136,03/02/2023,29.86
4768,1033,16-05-2024,67.25
7363,2735,2022-08-17,430.79
9289,2921,28 Oct 2022,168.89
683,3690,2024-06-01,352.79
3531,4879,"Dec 10, 2023",442.41
5301,2404,"Nov 16, 2023",241.92
3367,4186,27 Feb 2022,446.59
8464,2044,2024-07-17,51.09
4275,3444,15-05-2023,182.68
7715,4922,2024-07-17,178.87
7706,137,13 Nov 2022,389.23
2055,5167,29 Aug 2022,265.33
7507,63,19-01-2022,272.23
8935,4944,2023-10-31,123.63
9088,3966,"Dec 07, 2023",88.14
2890,4377,12 Oct 2023,388.56
4500,1415,09-10-2022,96.0
903,3193,12/26/2024,439.21
8937,4125,,415.5
10123,3057,07/06/2022,339.4
8197,3039,12/26/2023,60.24
2863,3684,10-03-2022,480.29
1918,1889,2024-04-15,
6053,3695,2023-03-05,309.35
9508,4607,07/29/2024,320.41
2143,4861,18-09-2022,152.8
9499,3100,2023-10-06,478.64
5690,3618,"Oct 11, 2023",247.71
2157,2534,02/21/2023,336.47
1943,3115,28 Oct 2022,21.28
8746,851,12-10-2022,119.39
1334,1429,06-01-2025,481.89
1767,5172,"Sep 08, 2023",461.93
3974,443,2022-04-19,97.04
237,1323,"Jun 18, 2023",456.22
1293,5041,22-10-2024,191.74
10139,1853,"Jan 01, 2024",120.22
203,921,24-04-2024,481.83
8817,2538,"Nov 19, 2023",488.03
1301,2055,2023-09-12,461.7
7973,3284,10-11-2024,62.21
10202,2118,"Sep 30, 2023",193.2
10233,527,17-07-2024,428.39
1258,953,19 Jan 2023,462.91
1569,3081,28 Oct 2024,217.27
3500,1987,23-02-2024,429.95
1530,4339,17 Apr 2024,148.13
4743,1666,2024-09-08,18.47
1808,4155,18 Jun 2022,460.44
1577,4865,"Apr 02, 2022",227.63
981,986,20 Dec 2023,279.73
4359,356,03-04-2024,244.68
1652,3751,06/21/2023,492.27
2973,3996,11 Jun 2024,388.77
7173,3049,"Jul 29, 2024",300.25
9785,1313,25 Apr 2024,250.13
1923,4786,2022-05-06,165.19
1244,2482,"Aug 20, 2022",198.6
5169,80,"Jul 27, 2023",92.4
819,721,09 Aug 2022,224.75
9715,5160,11-12-2022,220.31
9707,4778,16-07-2024,137.42
2772,333,05-03-2023,428.77
4173,5046,08-01-2024,103.15
7878,3194,11/14/2023,452.59
6635,4480,10-09-2024,58.89
8922,89,2023-06-20,236.56
6791,4774,19 Nov 2023,381.39
2128,3511,,251.4
598,2391,,377.92
8230,3091,,263.01
6828,1689,2022-12-15,295.33
10112,3259,19-08-2022,275.95
7687,3175,05/02/2023,171.53
6404,20,2023-03-25,
9321,3363,"May 19, 2024",75.72
1235,4077,06-11-2024,496.22
2180,3460,"Jun 20, 2024",332.62
3182,2470,20-10-2024,390.56
3153,197,"Oct 06, 2022",55.31
6978,2149,"Mar 04, 2023",257.76
3804,4483,2022-04-03,158.78
6444,3690,17 Apr 2023,224.1
6190,2458,"Apr 26, 2022",139.19
7953,226,"Feb 19, 2022",399.28
10367,186,22-12-2023,162.96
2155,3286,22-09-2023,214.81
5159,5123,,72.65
4336,2502,05 Mar 2024,309.87
5497,375,04-03-2023,229.86
2039,3796,"Jan 22, 2023",73.9
7255,1961,23-08-2022,325.06
5281,5128,12 Apr 2024,491.69
5903,502,06 Oct 2023,383.64
7948,817,"Apr 22, 2022",392.47
6086,1240,17-03-2022,37.25
976,2154,2022-09-29,40.93
6832,3380,"Oct 01, 2024",93.71
4102,3015,08/13/2022,390.69
5371,2117,10-10-2023,58.28
2335,1537,,251.4
419,2022,11/24/2023,160.81
1094,2645,2022-05-30,17.8
2012,2353,"Jul 27, 2024",235.78
8984,3697,12/06/2023,173.33
4463,4057,02/20/2023,167.35
9246,456,"Mar 16, 2024",221.84
9395,1717,06 Sep 2024,298.4
361,1171,20 Sep 2023,421.54
5919,1406,"Mar 28, 2023",208.56
4576,2677,08-03-2023,138.45
1770,3845,29-01-2024,26.83
4162,4245,12/10/2022,390.03
6263,4370,28 Jun 2023,220.89
9988,2393,2022-09-07,217.7
9844,4528,"Apr 26, 2024",468.37
3368,4837,,142.5
7520,3626,"Jul 10, 2023",454.63
2019,3320,2024-12-07,378.3
7328,1039,13 Aug 2022,485.74
8131,1477,10-10-2022,159.76
1017,578,17-02-2022,120.89
4758,2224,28 May 2024,460.28
1411,1615,28-06-2022,481.17
6382,3825,2024-02-12,116.99
7156,299,21 Sep 2023,95.89
2955,2787,"Nov 28, 2022",208.4
8830,207,,261.7
2776,3201,03/21/2023,454.6
5044,464,21 Apr 2022,356.57
704,4810,18-12-2023,427.78
4667,2887,2024-10-06,485.27
5062,2446,02 Jan 2023,398.79
9827,2714,22-07-2023,INVALID
2422,3379,2022-03-30,272.14
5228,4417,06/20/2024,456.02
5307,2485,06/23/2022,255.29
4617,4457,"Dec 14, 2024",204.05
8032,4266,12/08/2024,331.52
458,3272,07/02/2024,242.05
381,469,"Mar 28, 2022",485.86
2114,3877,05/03/2022,489.4
9612,1996,21-07-2022,419.44
2830,609,28 May 2022,446.79
4722,502,19-05-2024,18.86
10412,1834,07/10/2024,131.4
2653,3911,28-11-2022,178.05
10023,4415,"Aug 13, 2024",306.8
9655,3402,"Sep 24, 2024",44.5
2632,88,2022-12-18,456.64
7501,1031,2023-11-09,438.65
1916,5115,04-05-2023,362.59
9575,846,01/19/2022,64.22
6365,4982,"Oct 27, 2022",14.46
4383,647,14 Dec 2024,462.12
9148,4607,17-07-2023,85.82
9761,1314,26-05-2024,110.59
1798,3589,"Apr 26, 2023",253.11
7683,4360,"Apr 23, 2024",22.07
8556,3190,"Oct 23, 2022",332.91
9151,4630,07/28/2024,230.48
5716,4125,2023-03-11,394.95
3814,5079,22-03-2022,174.43
4242,2193,"Oct 14, 2023",45.29
9567,3736,01 Mar 2022,400.99
3045,3139,01-11-2024,199.05
1378,737,06/13/2024,163.51
6936,2348,01-12-2022,211.3
3175,2038,"Mar 24, 2023",107.0
3227,5176,"Jan 14, 2022",324.6
2673,1581,2022-11-14,438.67
7550,5110,05 Nov 2024,354.68
9634,4384,2024-05-20,350.04
5723,4161,11 Mar 2023,140.4
3885,4479,2023-03-26,199.56
8734,418,2022-05-02,335.36
9428,487,13 Nov 2022,23.47
3948,4005,04/20/2022,364.17
4410,735,01/24/2022,326.85
10065,2292,22-11-2024,99.1
500,2785,2024-09-18,255.71
392,979,12/10/2024,37.46
10359,2709,2024-03-31,114.35
8577,1000,15-05-2023,137.21
7634,1805,03/10/2024,46.09
1926,5049,31-05-2023,18.55
9894,320,2022-04-17,401.02
8729,441,"Mar 13, 2024",248.57
7497,4589,16 Oct 2024,407.45
8628,966,07 Nov 2022,397.06
7711,4155,"Dec 08, 2023",201.8
4864,4814,2022-02-02,291.81
1778,4629,17 Feb 2023,200.21
5489,2657,12/17/2024,355.78
3423,2085,2022-04-09,167.4
7297,608,"Jun 18, 2023",400.61
6624,4510,2023-11-05,260.75
8699,184,"Jun 19, 2023",417.28
7077,3986,2024-08-31,363.13
8173,289,"Aug 02, 2022",320.74
2813,1600,2024-10-21,107.24
874,1338,"Feb 28, 2023",217.9
958,3155,2024-03-14,319.62
8454,4983,12/17/2022,439.39
633,4124,09 Aug 2022,499.47
2233,2116,06-10-2022,92.82
8761,4109,16 Jun 2024,57.88
7881,1325,01/12/2023,259.52
9603,4653,2024-05-30,435.84
542,1465,27 Jul 2022,153.69
4065,472,"Jan 02, 2025",188.69
1329,5019,2024-09-01,132.52
8580,3609,04 Apr 2022,72.79
9286,1082,"Oct 20, 2022",170.06
6391,284,02/15/2022,174.18
6931,3750,"Mar 18, 2022",433.07
6875,1702,2023-10-01,135.45
8126,3513,"Oct 30, 2024",231.88
1661,3125,11/28/2024,367.09
6592,5103,08 Nov 2023,278.89
3257,499,2024-05-11,237.09
4394,3338,2024-09-03,87.21
4791,4882,2022-10-20,37.61
5227,132,01/03/2023,406.96
9237,163,"Sep 29, 2023",396.93
7671,4406,17 Aug 2024,484.05
8420,1668,2022-06-09,460.15
7796,4720,31 Jul 2023,24.3
7054,3118,21 May 2022,154.34
6705,4082,26-12-2023,189.37
8726,1432,23-09-2024,475.87
681,2130,11/02/2022,177.8
4513,2375,12/09/2022,154.27
4244,2804,"Mar 28, 2023",171.67
2020,4289,"Oct 28, 2024",469.07
92,2884,02 Mar 2022,284.62
6710,1708,"Aug 19, 2024",358.23
2544,3384,12 Oct 2024,83.14
3522,2058,"Dec 05, 2022",271.37
8406,4099,18 May 2023,176.4
6769,3469,26-06-2024,281.33
9783,2076,"Apr 08, 2024",416.51
4886,4247,07 Jun 2022,373.53
785,2488,08-06-2022,191.69
4857,4824,28-03-2024,466.75
5343,2286,2022-11-13,50.31
3596,5076,03-02-2023,116.55
4739,1744,2024-04-07,32.5
133,3593,,96.59
9084,3398,03/28/2022,462.03
10127,702,23 Jul 2024,488.78
1620,295,2024-01-07,112.33
255,1244,,56.82
7932,1934,21-05-2024,95.17
9168,2538,"Oct 08, 2024",458.22
768,3631,02/18/2024,177.79
4455,1336,"Jul 15, 2023",479.23
1775,232,"Mar 26, 2022",468.41
1892,3761,2023-11-29,273.33
3100,1365,25-11-2022,169.3
3641,3940,2023-03-21,360.28
4059,4677,23-01-2023,344.52
5129,2826,06 Mar 2023,415.31
9607,1248,2022-08-01,465.26
9291,4815,10/31/2023,478.45
8788,256,"Aug 24, 2023",332.94
7384,4258,20 Dec 2024,152.74
9019,3105,2022-12-21,364.55
9223,5195,06/12/2024,42.23
2774,1833,"Jun 03, 2022",10.48
9830,2453,19 May 2022,79.92
896,3114,"Apr 01, 2022",403.67
645,1637,10/18/2024,168.13
5823,3831,11 Aug 2022,94.75
8475,4498,30-11-2022,158.51
5087,213,09/28/2024,401.28
6261,1530,03 Jul 2022,484.9
674,3003,04/23/2023,212.32
1678,1256,20 Dec 2024,115.58
8439,4251,,421.36
524,3689,"Jan 04, 2024",256.01
2697,3907,01/18/2024,432.79
1682,3379,01/13/2024,95.76
941,5027,"Dec 14, 2022",337.53
8497,1012,"Aug 23, 2024",208.2
99,3340,07/22/2022,340.31
9231,1986,12/08/2024,418.69
2979,611,09-09-2022,463.9
9440,1595,"Sep 13, 2022",186.02
368,1752,"Sep 16, 2024",312.32
9722,201,01 Apr 2024,167.03
7538,3094,04/22/2022,266.77
4180,4156,03/06/2022,181.5
9163,4928,15-04-2022,90.79
6890,1420,"Sep 10, 2022",139.22
4379,3209,2024-12-03,103.25
854,4324,25 Feb 2022,392.75
3951,919,2023-08-03,256.54
6639,806,,260.26
4304,277,24 Jun 2022,135.9
4234,3880,"Oct 03, 2023",331.86
4054,5061,"Feb 21, 2022",58.06
6905,3312,21 Nov 2023,191.75
84,2597,"Oct 24, 2024",141.9
8320,4062,2024-02-02,483.43
10241,4487,24 May 2023,460.24
8296,1592,17 Aug 2023,376.21
1237,452,"May 24, 2024",268.5
2125,679,12 Dec 2024,59.32
2865,4822,2023-02-02,276.85
6570,4214,22-05-2024,404.93
1049,3978,2022-03-11,128.94
651,3780,16 Apr 2023,255.11
5940,1202,13-04-2022,393.58
182,2015,01/06/2025,77.07
4950,647,17-01-2024,116.35
2649,1010,"Aug 28, 2022",436.71
8068,1818,10/04/2022,403.21
449,857,"May 01, 2024",318.44
4818,2438,,224.8
3665,3195,15 Jan 2023,216.82
7359,48,"Dec 09, 2023",479.7
1259,39,2023-03-20,
5594,4614,12-05-2022,410.38
5570,89,13 Oct 2023,471.27
6948,3225,2023-11-27,449.5
3172,262,"Nov 11, 2022",228.78
7232,3214,07 Mar 2022,100.07
5278,207,10-11-2022,62.46
545,292,05/05/2023,301.93
8679,516,14-09-2022,62.47
5168,1213,19-09-2023,360.06
10131,971,02-04-2022,240.93
9955,4524,02/22/2023,45.3
10283,3432,2022-10-16,174.29
4262,4358,2024-06-23,287.6
8313,3180,14 May 2023,130.05
4480,3977,2023-01-10,132.06
2022,4094,14 Oct 2023,71.86
5365,860,06/10/2022,443.47
9264,1737,23 Aug 2024,372.28
6971,3322,17-06-2023,110.51
6009,2608,02/06/2024,75.15
533,4219,2022-07-20,408.29
5101,909,13 Jul 2022,289.04
2419,625,23 Apr 2023,60.56
5236,574,"Jul 28, 2023",253.47
7460,843,"May 29, 2023",223.61
1945,4027,03/24/2024,223.96
2109,2451,2022-05-13,49.75
6006,3087,"Nov 22, 2024",328.02
5630,1854,11 Feb 2022,494.76
7820,882,23-01-2024,213.71
2337,1729,"Mar 20, 2023",310.5
4831,563,23-05-2024,347.31
3261,1878,"Jun 16, 2024",172.75
7654,1776,01/21/2023,210.49
5204,973,2024-08-14,446.26
2455,3776,02/02/2024,40.02
491,2608,"May 16, 2022",383.89
766,3540,04/23/2022,339.76
360,5192,"Dec 05, 2022",418.47
10004,4892,"Oct 28, 2024",55.69
7533,2989,2022-06-19,357.79
3007,56,28 May 2022,143.12
9510,2801,"Jun 14, 2022",461.6
8201,2966,18 May 2022,407.85
3502,3314,19 Apr 2022,439.18
10073,4248,23 Nov 2024,416.99
7478,4469,07/01/2022,191.11
4041,1384,26 Dec 2024,198.82
326,5120,02-05-2023,239.66
394,4458,"Sep 24, 2022",145.96
313,1160,2022-01-27,152.2
9463,3997,05/29/2022,268.33
2641,2324,2022-10-09,413.29
5844,1739,04/20/2024,233.95
1254,1668,2022-04-29,252.68
2536,3561,12/08/2023,238.98
9402,3950,11 May 2022,399.35
8812,873,21-11-2023,379.11
5056,231,"Jun 07, 2024",297.82
4627,512,05 Oct 2024,39.22
78,4706,11-12-2023,318.86
7986,3203,"Jul 09, 2024",444.02
3971,787,09 Apr 2024,497.76
4468,410,01/16/2024,199.3
10271,2284,08/31/2023,422.33
3602,2093,13 Oct 2024,438.33
2130,1245,11/17/2022,496.0
4692,4836,2023-01-13,494.35
9397,266,2022-04-12,76.0
7130,834,2024-09-07,355.22
1325,3903,"Jan 26, 2022",469.23
6117,601,05 Apr 2023,253.2
1069,211,13 Feb 2023,115.86
4110,954,"Dec 17, 2024",157.49
6393,4125,"Jul 04, 2024",400.11
8030,3936,08-06-2024,173.99
7393,4649,05 May 2024,352.37
2956,2136,2022-10-30,49.01
7942,3817,29 Nov 2023,377.05
8809,4411,"Jun 21, 2022",115.06
5450,2670,08/16/2024,18.37
6409,2924,2023-08-08,320.8
8339,3860,12/20/2024,385.6
6975,4823,,319.0
540,2427,03-02-2023,385.75
8251,2397,21-02-2022,137.77
10437,5174,02 Apr 2023,50.66
2273,1541,06/21/2023,11.82
8893,2310,16-07-2024,277.34
7419,4911,2024-03-22,75.21
5486,1522,03-10-2023,445.45
2618,1976,,300.73
3938,3645,04/18/2023,66.12
591,4088,29 Jan 2023,113.21
413,742,2024-08-31,99.43
7585,4414,07/31/2023,173.21
5749,3358,03/12/2022,205.27
10488,1756,2023-01-25,304.41
5390,1267,"Jul 31, 2022",73.59
9974,1065,"Aug 12, 2022",INVALID
9375,4785,2023-03-04,318.12
8210,4583,"Feb 20, 2023",320.46
5963,538,"Dec 21, 2023",232.59
6932,3428,26 May 2023,475.94
6594,1252,12 Apr 2023,125.43
6105,1253,2024-08-22,381.27
1502,3805,19 Jun 2023,231.57
5170,1364,11/18/2023,107.66
10497,1670,2024-05-03,256.23
5002,4972,"Dec 31, 2022",317.08
8421,626,"May 20, 2024",257.69
7518,3195,06/02/2024,107.23
9083,2671,23 Jan 2024,284.49
2637,4893,"Jun 20, 2024",266.7
946,674,2022-03-07,374.16
3870,4447,08-07-2023,156.95
868,4370,"Feb 22, 2024",304.94
6216,2234,"Jul 14, 2024",188.05
8650,1762,12/17/2024,159.6
4994,2157,11 Jun 2023,320.54
8765,2151,26-04-2024,317.75
846,719,08-05-2023,291.22
10022,4094,16-12-2022,254.23
1380,1234,2023-11-07,479.4
4783,1826,09/24/2023,304.38
4718,258,2024-09-29,90.37
4746,4632,12/16/2023,103.88
9500,4910,11/15/2023,80.08
3067,1312,11/30/2024,109.94
2700,378,17 Jun 2022,113.86
7260,178,24 Nov 2022,100.07
5339,806,05 May 2022,410.11
2719,3738,2022-12-19,53.93
2214,2174,17 Dec 2023,12.1
9586,1912,16 Feb 2024,336.14
6164,104,21 Jul 2024,361.24
77,1840,11/15/2023,287.05
3421,4,2024-10-17,177.45
3557,629,2022-03-06,64.59
10378,4571,2024-03-20,273.34
8485,4899,"Dec 28, 2024",140.78
10484,2479,11/06/2024,373.1
5478,4097,28-09-2024,237.28
125,3570,13 Jul 2022,151.75
4334,2519,22-09-2023,357.43
5342,3040,2022-10-18,162.39
8862,150,03 Oct 2023,346.7
3165,3772,"Sep 09, 2024",210.95
3471,507,"Apr 09, 2023",121.26
6324,1596,06-02-2024,441.74
9606,4058,18 Feb 2024,361.65
8090,2231,"Apr 20, 2023",44.17
2704,148,12-02-2022,306.78
9759,2989,18-02-2024,474.56
4561,4702,02/07/2023,271.87
8797,1279,11/22/2022,63.82
8202,1440,03-07-2022,149.3
5602,4818,19-06-2022,249.73
5660,2198,11/27/2022,324.05
553,5057,19-03-2022,129.61
6496,471,2022-02-19,185.13
4543,2643,2023-05-21,462.79
6438,612,05 Apr 2023,333.66
10258,1931,"Jun 18, 2022",146.04
3406,337,05/01/2024,441.36
4374,2915,08/01/2024,62.25
615,3426,19-08-2023,451.22
2082,3954,2024-06-27,395.64
5829,2763,07-02-2022,316.65
2425,1112,05-02-2024,118.16
2084,1357,01/09/2023,463.16
8808,1050,12 Aug 2023,75.09
2620,4036,09/26/2023,116.22
3034,1902,16 Jan 2022,45.65
10001,911,22-07-2023,385.33
414,708,18 Nov 2024,100.97
933,3897,20 Feb 2024,237.57
635,3349,20 Jan 2023,473.29
5990,4874,2023-10-28,196.93
3407,1127,11/19/2023,492.66
6507,3489,11/17/2022,18.32
2840,2050,01/21/2024,417.68
8091,4917,2024-09-10,353.28
3755,4706,08/14/2022,192.18
10191,3203,07/05/2024,262.94
4833,4270,07 Sep 2023,460.04
4729,338,02/20/2023,171.64
7647,2917,02/20/2024,327.34
1295,337,03/20/2024,334.81
2623,3332,04-07-2022,428.86
187,4070,17 Sep 2023,148.47
5925,1945,2024-07-28,479.24
372,2958,"Apr 04, 2022",267.74
2758,3100,11/17/2023,178.91
9880,4063,"Aug 19, 2024",303.8
4497,2908,10/07/2024,97.32
1951,634,"Feb 06, 2023",304.47
1402,4792,2022-10-16,290.24
6943,1937,04/27/2022,311.8
2367,1196,"Nov 01, 2023",111.32
5355,3660,"Oct 14, 2024",279.87
2356,2266,"Sep 19, 2023",480.11
4832,1964,24-08-2022,414.49
2439,53,"Jun 07, 2022",463.85
982,2423,15 Feb 2023,71.89
4013,4350,,116.9
6873,5030,2022-01-31,381.18
8559,1131,11-03-2022,423.24
6199,5040,13-03-2023,55.4
1022,1167,10/05/2024,339.4
2766,985,31 Dec 2022,133.45
1955,2246,2024-10-22,131.9
1131,1102,26-12-2022,167.61
1828,1755,06/07/2022,58.53
9419,1711,07/13/2024,288.33
2609,4311,"Dec 27, 2024",136.28
5216,99,10-03-2023,43.52
1565,4896,20 Sep 2022,306.49
4977,674,09/18/2022,195.08
9043,4829,2023-07-11,465.25
10024,2553,11 Aug 2023,462.24
4093,2510,2023-01-15,258.94
2985,705,03 Jan 2024,420.9
274,3256,2024-08-06,387.89
6276,990,01-09-2023,362.0
2617,4969,01-11-2024,488.04
10489,5107,05/30/2023,221.88
4286,992,"Dec 15, 2022",297.19
4318,3039,12/13/2023,
2561,4331,26 Oct 2024,70.89
3732,3008,10 Dec 2024,253.5
5370,418,02-10-2023,363.66
4179,3468,"Jan 04, 2025",219.14
4144,3011,2022-04-12,169.49
5048,3042,02 Feb 2022,498.94
10430,4053,04 Jan 2025,176.91
9057,398,11 Feb 2023,26.17
3551,2075,27-05-2023,187.39
9518,3166,08 Apr 2022,232.09
2262,3543,27 Apr 2022,60.75
9471,4520,"Nov 13, 2022",407.05
6793,3594,07 Aug 2022,194.06
176,2579,2023-04-04,447.21
1623,4765,19-10-2023,442.01
2964,4981,20-01-2024,393.02
4285,1186,2023-04-18,32.38
10401,3455,2022-09-28,144.55
211,4008,2024-11-26,304.52
7096,3193,"Mar 17, 2022",208.06
5176,169,05/15/2024,18.91
7210,3723,24 Dec 2024,357.62
3763,3610,"May 07, 2022",36.09
3255,1214,03/11/2023,300.45
7900,1610,"Oct 25, 2023",37.68
4849,4194,2022-03-22,286.62
9630,1540,02/06/2022,467.89
960,118,2022-05-10,80.05
9442,3094,18-12-2024,86.81
4240,552,"Oct 01, 2023",190.46
2572,537,"Feb 24, 2023",79.34
604,192,02-06-2022,378.18
6211,3726,24 Oct 2023,401.37
3190,1103,22-01-2022,83.56
6023,3278,2022-09-20,211.45
433,5170,2022-04-02,346.65
996,1301,2024-10-15,59.07
2924,5109,05 Mar 2024,291.55
7514,950,10/01/2024,69.23
3562,5086,2024-02-02,369.39
10403,4548,2023-02-26,301.37
5105,2510,08/21/2023,129.99
2877,1305,27-11-2023,52.23
6824,4113,06-10-2024,35.28
4313,901,19 Jan 2022,442.54
1450,618,"Jul 12, 2023",14.73
7222,1745,14 Jun 2023,118.6
1677,4614,20-05-2024,245.07
700,2984,09/23/2024,363.36
8092,1510,"Apr 29, 2022",168.11
10275,2863,"Mar 07, 2023",209.49
9501,2489,2023-01-16,365.88
10124,2213,04 Jul 2023,50.77
7813,643,11-09-2024,243.55
329,2826,04-11-2024,318.12
1010,548,2023-03-10,39.02
4605,4867,"Nov 22, 2023",488.61
83,4297,"Feb 12, 2022",264.96
4299,4859,01/10/2025,230.57
6751,3480,2022-09-05,481.25
6082,2681,"Nov 10, 2024",418.08
5640,1338,2023-04-01,300.13
1123,4759,15 Mar 2024,205.81
577,3395,22-02-2024,332.03
6186,1940,05-05-2024,177.85
7731,754,2024-05-30,405.31
377,4971,27 Feb 2022,143.78
2896,310,24-08-2024,426.93
6662,3989,2022-02-15,226.71
2849,4826,2022-03-17,272.76
931,1825,16-04-2022,55.14
215,2648,,138.19
4129,4074,07-04-2024,105.06
3719,1129,"Sep 23, 2022",223.51
1658,256,"Sep 28, 2022",313.45
10329,1373,03-07-2023,409.1
4957,2636,04/21/2023,487.96
2236,3494,27-09-2022,110.01
5398,3435,13-07-2024,284.23
4263,3719,2024-05-03,208.93
1148,1212,04 Feb 2022,41.25
9045,185,2023-08-20,395.87
157,4423,2023-04-06,273.58
7651,3922,2023-04-23,205.08
7491,36,2023-07-12,409.25
6275,134,26-02-2022,319.0
8474,3337,2022-07-08,INVALID
4526,5112,"Jun 25, 2024",353.98
1608,463,04-03-2022,325.93
6111,595,02/24/2023,331.76
6560,4995,"Aug 26, 2023",189.0
8840,1607,31-05-2024,400.41
8249,164,"May 06, 2024",346.25
8422,1540,01-09-2024,14.24
8164,5190,10/15/2024,315.56
10008,3320,12-02-2022,60.65
8794,4894,2023-03-08,97.27
5957,4908,04/18/2023,488.89
3979,727,,145.94
3106,4007,"Mar 27, 2024",365.15
4007,1327,04/07/2024,495.43
172,2680,01/22/2022,86.8
5537,3297,2022-07-29,377.29
7408,1741,2022-09-20,217.2
4324,642,19 Jul 2024,428.13
9411,472,29 Dec 2023,77.86
8268,1019,"Oct 26, 2024",157.32
2888,3742,"Oct 24, 2022",379.93
7669,4509,"Oct 19, 2024",459.22
10200,5057,"Oct 24, 2024",293.0
6233,3149,22 Aug 2024,46.1
7708,1012,24-03-2022,59.82
395,1591,06/09/2022,331.0
4898,4335,05/11/2023,156.63
8280,1605,27-11-2022,168.31
8041,2916,"Aug 31, 2024",263.22
7247,271,2023-05-24,
7840,2546,19 Nov 2022,174.44
8885,4453,11 Oct 2024,126.25
7958,903,2022-05-25,442.25
240,112,09/28/2024,27.68
10036,1506,16-02-2022,83.34
5572,1710,07 Jun 2023,100.53
9475,2127,12/26/2022,350.1
1160,4808,21-08-2023,164.08
7174,2508,12/21/2023,351.96
5506,1134,2024-09-01,185.49
712,2534,15 Feb 2022,111.15
4316,3115,10/23/2022,119.14
51,133,2022-12-09,342.41
4573,3289,01 Oct 2022,156.0
5396,2776,05/24/2023,420.38
54,2865,07/02/2023,63.49
8977,4810,05/05/2022,
10093,4965,"Jun 03, 2023",143.57
4603,5039,"Apr 01, 2023",228.79
9828,818,27-09-2024,171.31
6372,4657,2022-03-29,347.97
8990,354,"Apr 09, 2022",297.46
5359,109,2022-02-11,112.83
2517,4800,"May 17, 2022",49.72
6610,3647,08/03/2023,216.15
7353,4823,,218.67
8257,2280,2022-06-14,168.86
9774,682,22-07-2024,94.16
10294,3391,06/29/2024,321.51
6087,1497,2024-07-31,124.43
268,4369,08-01-2025,258.23
6813,761,"Jan 14, 2022",66.08
4593,3573,12 May 2023,406.25
8926,3261,"Oct 25, 2023",367.03
9351,3340,26 Apr 2024,483.77
7058,4091,08/20/2022,157.82
7269,3683,"Dec 16, 2022",293.89
797,3060,"Feb 18, 2022",21.6
9819,1691,06/23/2024,430.48
8895,405,2024-08-19,331.82
8610,4520,2025-01-08,117.22
8506,1197,05 Aug 2024,24.93
2001,466,21-02-2022,202.96
5414,3735,"Jul 08, 2022",137.19
4311,5051,"Feb 07, 2023",101.37
